datetime,wtemp_a_1,ltemp_a_2,wtrhgt__3
7/6/2021 7:15,9.8,12.5,49
7/6/2021 7:30,9.8,12.5,50
7/6/2021 7:45,9.8,12.8,49
7/6/2021 8:00,10.2,13.8,50
7/6/2021 8:15,10.5,14.1,49
7/6/2021 8:30,10.5,14.5,48
7/6/2021 8:45,10.8,15.1,50
7/6/2021 9:00,10.8,15.8,50
7/6/2021 9:15,11.5,16.8,49
7/6/2021 9:30,11.8,18.2,49
7/6/2021 9:45,11.8,18.8,48
7/6/2021 10:00,12.1,19.2,49
7/6/2021 10:15,12.5,18.8,49
7/6/2021 10:30,12.8,19.9,49
7/6/2021 10:45,13.1,19.9,47
7/6/2021 11:00,13.1,19.9,50
7/6/2021 11:15,13.5,20.6,48
7/6/2021 11:30,13.5,20.2,47
7/6/2021 11:45,13.5,20.2,48
7/6/2021 12:00,13.8,20.2,48
7/6/2021 12:15,13.8,19.9,49
7/6/2021 12:30,13.8,19.2,47
7/6/2021 12:45,13.8,19.5,49
7/6/2021 13:00,14.1,19.9,48
7/6/2021 13:15,14.5,20.6,48
7/6/2021 13:30,14.5,20.6,47
7/6/2021 13:45,14.8,20.9,48
7/6/2021 14:00,14.8,21.6,47
7/6/2021 14:15,15.1,22.3,46
7/6/2021 14:30,15.1,22.3,45
7/6/2021 14:45,15.1,22,46
7/6/2021 15:00,15.1,20.9,45
7/6/2021 15:15,14.8,19.9,46
7/6/2021 15:30,14.8,19.5,45
7/6/2021 15:45,14.8,19.2,44
7/6/2021 16:00,14.5,18.5,45
7/6/2021 16:15,14.5,18.8,45
7/6/2021 16:30,14.5,19.2,45
7/6/2021 16:45,14.1,19.5,45
7/6/2021 17:00,14.1,19.5,45
7/6/2021 17:15,14.1,19.2,45
7/6/2021 17:30,14.1,18.8,45
7/6/2021 17:45,14.1,18.5,45
7/6/2021 18:00,14.1,18.2,46
7/6/2021 18:15,13.8,17.5,46
7/6/2021 18:30,13.8,17.1,46
7/6/2021 18:45,13.5,16.5,44
7/6/2021 19:00,13.5,16.1,46
7/6/2021 19:15,13.5,15.5,45
7/6/2021 19:30,13.5,15.1,45
7/6/2021 19:45,13.1,14.8,46
7/6/2021 20:00,13.1,14.1,46
7/6/2021 20:15,12.8,13.5,45
7/6/2021 20:30,12.8,13.1,45
7/6/2021 20:45,12.8,12.5,45
7/6/2021 21:00,12.5,12.1,46
7/6/2021 21:15,12.5,11.8,46
7/6/2021 21:30,12.1,11.5,45
7/6/2021 21:45,12.1,11.2,46
7/6/2021 22:00,11.8,10.5,45
7/6/2021 22:15,11.8,10.2,46
7/6/2021 22:30,11.5,9.5,45
7/6/2021 22:45,11.5,9.2,46
7/6/2021 23:00,11.2,8.9,47
7/6/2021 23:15,11.2,8.5,45
7/6/2021 23:30,11.2,8.2,45
7/6/2021 23:45,10.8,7.9,45
7/7/2021 0:00,10.8,7.5,45
7/7/2021 0:15,10.8,7.5,46
7/7/2021 0:30,10.5,7.2,45
7/7/2021 0:45,10.5,6.9,46
7/7/2021 1:00,10.2,6.9,45
7/7/2021 1:15,10.2,6.5,46
7/7/2021 1:30,10.2,6.5,46
7/7/2021 1:45,9.8,6.2,46
7/7/2021 2:00,9.8,5.9,46
7/7/2021 2:15,9.5,5.9,45
7/7/2021 2:30,9.5,5.6,46
7/7/2021 2:45,9.2,5.2,45
7/7/2021 3:00,9.2,4.9,45
7/7/2021 3:15,9.2,4.9,45
7/7/2021 3:30,8.9,4.6,45
7/7/2021 3:45,8.9,4.6,45
7/7/2021 4:00,8.9,4.6,45
7/7/2021 4:15,8.5,4.2,46
7/7/2021 4:30,8.5,4.2,45
7/7/2021 4:45,8.2,4.2,45
7/7/2021 5:00,8.2,4.2,45
7/7/2021 5:15,8.2,4.2,45
7/7/2021 5:30,8.2,4.9,45
7/7/2021 5:45,8.5,5.6,45
7/7/2021 6:00,8.5,6.9,45
7/7/2021 6:15,8.9,9.2,46
7/7/2021 6:30,8.9,11.8,45
7/7/2021 6:45,9.2,14.1,45
7/7/2021 7:00,9.2,15.5,46
7/7/2021 7:15,9.5,15.1,45
7/7/2021 7:30,9.5,15.8,45
7/7/2021 7:45,9.8,17.5,46
7/7/2021 8:00,10.5,18.8,46
7/7/2021 8:15,10.5,18.5,45
7/7/2021 8:30,10.5,18.2,45
7/7/2021 8:45,10.2,17.8,45
7/7/2021 9:00,10.5,18.5,45
7/7/2021 9:15,11.2,20.2,45
7/7/2021 9:30,11.5,21.6,45
7/7/2021 9:45,11.8,22.3,45
7/7/2021 10:00,12.1,22.7,44
7/7/2021 10:15,12.1,22.3,44
7/7/2021 10:30,12.5,23.1,44
7/7/2021 10:45,13.1,24.2,43
7/7/2021 11:00,13.1,25.3,44
7/7/2021 11:15,13.5,25.6,42
7/7/2021 11:30,13.8,26,43
7/7/2021 11:45,14.1,26,43
7/7/2021 12:00,14.1,26.4,44
7/7/2021 12:15,14.5,26,44
7/7/2021 12:30,14.5,26,44
7/7/2021 12:45,14.8,25.6,43
7/7/2021 13:00,14.8,25.3,43
7/7/2021 13:15,14.8,24.9,42
7/7/2021 13:30,14.8,24.5,42
7/7/2021 13:45,14.8,24.5,42
7/7/2021 14:00,14.8,24.9,42
7/7/2021 14:15,14.8,25.3,42
7/7/2021 14:30,15.1,25.6,42
7/7/2021 14:45,15.1,25.3,42
7/7/2021 15:00,15.1,24.9,41
7/7/2021 15:15,15.1,24.5,41
7/7/2021 15:30,14.8,23.8,42
7/7/2021 15:45,14.8,23.8,41
7/7/2021 16:00,14.8,24.2,40
7/7/2021 16:15,14.8,24.5,41
7/7/2021 16:30,14.8,23.8,41
7/7/2021 16:45,14.8,22.7,40
7/7/2021 17:00,14.8,22,41
7/7/2021 17:15,14.5,21.6,41
7/7/2021 17:30,14.5,21.3,42
7/7/2021 17:45,14.5,20.9,41
7/7/2021 18:00,14.5,20.6,42
7/7/2021 18:15,14.1,19.9,41
7/7/2021 18:30,14.1,19.5,42
7/7/2021 18:45,14.1,18.8,42
7/7/2021 19:00,14.1,18.2,42
7/7/2021 19:15,13.8,17.5,41
7/7/2021 19:30,13.5,16.5,42
7/7/2021 19:45,13.1,15.5,42
7/7/2021 20:00,12.8,14.8,41
7/7/2021 20:15,12.8,14.1,41
7/7/2021 20:30,12.5,13.5,42
7/7/2021 20:45,12.5,13.1,41
7/7/2021 21:00,12.1,12.8,41
7/7/2021 21:15,12.1,12.5,42
7/7/2021 21:30,11.8,12.1,42
7/7/2021 21:45,11.8,12.1,43
7/7/2021 22:00,11.5,11.8,43
7/7/2021 22:15,11.5,11.5,42
7/7/2021 22:30,11.2,11.5,42
7/7/2021 22:45,11.2,11.2,42
7/7/2021 23:00,10.8,11.2,42
7/7/2021 23:15,10.8,10.8,42
7/7/2021 23:30,10.8,10.8,43
7/7/2021 23:45,10.5,10.5,42
7/8/2021 0:00,10.5,10.5,42
7/8/2021 0:15,10.5,10.8,42
7/8/2021 0:30,10.5,10.8,43
7/8/2021 0:45,10.2,10.5,42
7/8/2021 1:00,10.2,10.5,43
7/8/2021 1:15,10.2,10.5,42
7/8/2021 1:30,9.8,10.2,43
7/8/2021 1:45,9.8,10.2,43
7/8/2021 2:00,9.8,10.2,42
7/8/2021 2:15,9.8,10.2,43
7/8/2021 2:30,9.5,10.2,42
7/8/2021 2:45,9.5,9.8,42
7/8/2021 3:00,9.5,9.8,42
7/8/2021 3:15,9.5,9.8,42
7/8/2021 3:30,9.5,9.8,42
7/8/2021 3:45,9.2,9.8,41
7/8/2021 4:00,9.2,10.2,42
7/8/2021 4:15,9.2,10.2,42
7/8/2021 4:30,9.2,10.2,42
7/8/2021 4:45,9.2,10.5,42
7/8/2021 5:00,9.5,10.8,43
7/8/2021 5:15,9.5,11.2,42
7/8/2021 5:30,9.5,11.8,42
7/8/2021 5:45,9.5,12.1,43
7/8/2021 6:00,9.8,12.5,43
7/8/2021 6:15,9.8,13.5,43
7/8/2021 6:30,10.2,14.8,43
7/8/2021 6:45,10.2,15.5,43
7/8/2021 7:00,10.2,15.5,42
7/8/2021 7:15,10.2,16.1,43
7/8/2021 7:30,10.2,16.8,44
7/8/2021 7:45,10.2,17.8,44
7/8/2021 8:00,10.8,19.2,44
7/8/2021 8:15,11.2,19.9,42
7/8/2021 8:30,10.8,20.2,43
7/8/2021 8:45,10.8,20.2,43
7/8/2021 9:00,11.2,20.9,44
7/8/2021 9:15,11.8,23.1,44
7/8/2021 9:30,12.1,24.5,43
7/8/2021 9:45,12.5,25.3,42
7/8/2021 10:00,12.8,25.3,42
7/8/2021 10:15,12.5,24.9,42
7/8/2021 10:30,12.8,25.6,42
7/8/2021 10:45,13.5,26.4,43
7/8/2021 11:00,13.8,27.2,42
7/8/2021 11:15,14.1,27.9,42
7/8/2021 11:30,14.1,28.3,41
7/8/2021 11:45,14.5,29.1,42
7/8/2021 12:00,14.8,29.5,42
7/8/2021 12:15,15.1,29.1,40
7/8/2021 12:30,15.1,28.7,40
7/8/2021 12:45,15.5,28.3,40
7/8/2021 13:00,15.5,27.9,41
7/8/2021 13:15,15.5,27.2,40
7/8/2021 13:30,15.5,27.2,40
7/8/2021 13:45,15.5,27.2,39
7/8/2021 14:00,15.5,27.2,38
7/8/2021 14:15,15.8,27.5,38
7/8/2021 14:30,15.5,27.2,38
7/8/2021 14:45,15.5,26.4,39
7/8/2021 15:00,15.5,26.4,38
7/8/2021 15:15,15.5,26,38
7/8/2021 15:30,15.5,26,39
7/8/2021 15:45,15.5,25.6,38
7/8/2021 16:00,15.5,25.3,38
7/8/2021 16:15,15.5,26,38
7/8/2021 16:30,15.5,26,37
7/8/2021 16:45,15.1,25.6,38
7/8/2021 17:00,14.8,24.5,38
7/8/2021 17:15,14.8,23.4,38
7/8/2021 17:30,14.8,22.7,38
7/8/2021 17:45,14.8,22,38
7/8/2021 18:00,14.8,21.6,38
7/8/2021 18:15,14.5,21.3,38
7/8/2021 18:30,14.5,20.2,40
7/8/2021 18:45,14.1,18.2,39
7/8/2021 19:00,14.1,16.5,40
7/8/2021 19:15,14.1,15.8,41
7/8/2021 19:30,13.8,14.8,41
7/8/2021 19:45,13.8,14.5,41
7/8/2021 20:00,13.5,13.8,40
7/8/2021 20:15,13.5,13.5,41
7/8/2021 20:30,13.5,13.1,41
7/8/2021 20:45,13.1,13.1,41
7/8/2021 21:00,13.1,13.1,41
7/8/2021 21:15,12.8,12.8,41
7/8/2021 21:30,12.8,12.5,41
7/8/2021 21:45,12.5,12.5,41
7/8/2021 22:00,12.5,12.5,41
7/8/2021 22:15,12.5,12.5,41
7/8/2021 22:30,12.1,12.5,40
7/8/2021 22:45,12.1,12.1,41
7/8/2021 23:00,12.1,12.1,41
7/8/2021 23:15,11.8,11.8,41
7/8/2021 23:30,11.8,11.8,41
7/8/2021 23:45,11.8,11.8,41
7/9/2021 0:00,11.5,11.5,41
7/9/2021 0:15,11.5,11.2,41
7/9/2021 0:30,11.5,11.2,41
7/9/2021 0:45,11.2,11.2,41
7/9/2021 1:00,11.2,11.2,41
7/9/2021 1:15,11.2,11.2,40
7/9/2021 1:30,11.2,11.2,41
7/9/2021 1:45,11.2,11.2,42
7/9/2021 2:00,10.8,10.8,41
7/9/2021 2:15,10.8,10.5,41
7/9/2021 2:30,10.8,10.2,41
7/9/2021 2:45,10.5,9.8,41
7/9/2021 3:00,10.5,9.8,41
7/9/2021 3:15,10.5,9.5,40
7/9/2021 3:30,10.5,9.5,41
7/9/2021 3:45,10.2,9.5,41
7/9/2021 4:00,10.2,9.5,41
7/9/2021 4:15,10.2,9.8,41
7/9/2021 4:30,10.2,9.8,41
7/9/2021 4:45,10.2,10.2,41
7/9/2021 5:00,10.2,10.2,41
7/9/2021 5:15,10.2,10.5,41
7/9/2021 5:30,10.2,10.8,41
7/9/2021 5:45,10.2,11.8,40
7/9/2021 6:00,10.5,13.5,41
7/9/2021 6:15,10.8,15.8,42
7/9/2021 6:30,10.8,18.2,42
7/9/2021 6:45,11.2,20.2,41
7/9/2021 7:00,11.2,21.3,41
7/9/2021 7:15,11.5,21.3,40
7/9/2021 7:30,11.2,21.6,41
7/9/2021 7:45,11.5,23.1,41
7/9/2021 8:00,12.1,24.2,43
7/9/2021 8:15,12.1,23.8,41
7/9/2021 8:30,11.8,23.1,40
7/9/2021 8:45,11.8,22,40
7/9/2021 9:00,11.8,21.6,41
7/9/2021 9:15,12.1,22.3,40
7/9/2021 9:30,12.1,23.1,41
7/9/2021 9:45,12.5,23.8,40
7/9/2021 10:00,12.8,24.5,41
7/9/2021 10:15,12.8,24.2,40
7/9/2021 10:30,12.8,24.2,40
7/9/2021 10:45,13.5,25.6,40
7/9/2021 11:00,14.1,27.5,40
7/9/2021 11:15,14.5,28.7,40
7/9/2021 11:30,14.5,29.1,39
7/9/2021 11:45,14.8,29.5,40
7/9/2021 12:00,15.1,29.5,39
7/9/2021 12:15,15.5,29.9,39
7/9/2021 12:30,15.5,29.5,39
7/9/2021 12:45,15.5,28.3,39
7/9/2021 13:00,15.1,27.2,38
7/9/2021 13:15,15.1,26.4,38
7/9/2021 13:30,14.8,25.6,38
7/9/2021 13:45,14.8,25.3,38
7/9/2021 14:00,14.8,25.3,38
7/9/2021 14:15,14.8,24.9,37
7/9/2021 14:30,14.8,24.9,37
7/9/2021 14:45,14.8,24.9,37
7/9/2021 15:00,14.8,25.3,37
7/9/2021 15:15,14.8,25.3,37
7/9/2021 15:30,14.8,25.3,36
7/9/2021 15:45,14.8,25.3,36
7/9/2021 16:00,14.8,25.3,36
7/9/2021 16:15,14.8,25.3,36
7/9/2021 16:30,14.5,25.6,36
7/9/2021 16:45,14.5,25.6,36
7/9/2021 17:00,14.5,25.3,36
7/9/2021 17:15,14.5,24.5,36
7/9/2021 17:30,14.1,23.8,37
7/9/2021 17:45,14.1,23.1,36
7/9/2021 18:00,14.1,22.7,37
7/9/2021 18:15,14.1,22,37
7/9/2021 18:30,13.8,21.3,37
7/9/2021 18:45,13.8,20.9,37
7/9/2021 19:00,13.5,20.6,37
7/9/2021 19:15,13.5,20.2,37
7/9/2021 19:30,13.1,19.5,37
7/9/2021 19:45,13.1,18.8,37
7/9/2021 20:00,12.8,18.2,37
7/9/2021 20:15,12.8,17.5,38
7/9/2021 20:30,12.5,16.8,38
7/9/2021 20:45,12.5,16.8,37
7/9/2021 21:00,12.1,16.1,37
7/9/2021 21:15,12.1,15.5,37
7/9/2021 21:30,11.8,15.5,37
7/9/2021 21:45,11.8,15.1,37
7/9/2021 22:00,11.8,14.8,37
7/9/2021 22:15,11.5,14.5,38
7/9/2021 22:30,11.5,13.8,37
7/9/2021 22:45,11.2,13.1,37
7/9/2021 23:00,11.2,12.5,38
7/9/2021 23:15,11.2,12.1,37
7/9/2021 23:30,10.8,11.8,37
7/9/2021 23:45,10.8,11.5,37
7/10/2021 0:00,10.5,11.5,38
7/10/2021 0:15,10.5,11.5,37
7/10/2021 0:30,10.8,11.5,38
7/10/2021 0:45,10.8,11.2,38
7/10/2021 1:00,10.8,11.2,38
7/10/2021 1:15,10.8,10.8,38
7/10/2021 1:30,10.8,10.8,38
7/10/2021 1:45,10.8,10.8,38
7/10/2021 2:00,10.8,10.8,38
7/10/2021 2:15,10.8,10.8,38
7/10/2021 2:30,10.8,10.8,38
7/10/2021 2:45,10.8,10.5,39
7/10/2021 3:00,10.8,10.5,39
7/10/2021 3:15,10.8,10.2,39
7/10/2021 3:30,10.5,10.2,39
7/10/2021 3:45,10.5,9.8,39
7/10/2021 4:00,10.5,9.8,39
7/10/2021 4:15,10.5,9.5,39
7/10/2021 4:30,10.5,8.9,39
7/10/2021 4:45,10.2,8.5,38
7/10/2021 5:00,10.2,7.9,39
7/10/2021 5:15,9.8,7.5,39
7/10/2021 5:30,10.2,7.9,39
7/10/2021 5:45,10.2,8.9,39
7/10/2021 6:00,10.2,9.8,39
7/10/2021 6:15,10.5,11.2,38
7/10/2021 6:30,10.5,12.8,39
7/10/2021 6:45,10.8,14.5,39
7/10/2021 7:00,10.8,14.8,39
7/10/2021 7:15,11.2,14.8,40
7/10/2021 7:30,10.8,15.1,40
7/10/2021 7:45,11.2,16.8,40
7/10/2021 8:00,11.5,18.2,40
7/10/2021 8:15,11.8,17.5,40
7/10/2021 8:30,11.5,17.1,39
7/10/2021 8:45,11.8,16.8,39
7/10/2021 9:00,11.8,17.8,39
7/10/2021 9:15,12.5,19.5,40
7/10/2021 9:30,12.8,20.6,39
7/10/2021 9:45,12.8,20.9,39
7/10/2021 10:00,13.1,21.3,39
7/10/2021 10:15,12.8,20.9,38
7/10/2021 10:30,13.1,22,39
7/10/2021 10:45,13.5,23.1,38
7/10/2021 11:00,13.8,24.2,37
7/10/2021 11:15,14.1,24.5,37
7/10/2021 11:30,14.5,24.5,37
7/10/2021 11:45,14.5,24.5,37
7/10/2021 12:00,14.8,24.5,37
7/10/2021 12:15,14.8,24.5,36
7/10/2021 12:30,15.1,24.2,36
7/10/2021 12:45,15.1,24.2,37
7/10/2021 13:00,15.5,23.8,36
7/10/2021 13:15,15.5,23.4,36
7/10/2021 13:30,15.5,23.1,35
7/10/2021 13:45,15.1,23.4,34
7/10/2021 14:00,15.1,23.4,35
7/10/2021 14:15,15.1,23.8,35
7/10/2021 14:30,15.5,23.8,34
7/10/2021 14:45,15.5,23.1,34
7/10/2021 15:00,15.1,22.3,34
7/10/2021 15:15,15.1,21.6,34
7/10/2021 15:30,15.1,21.3,34
7/10/2021 15:45,15.1,20.9,34
7/10/2021 16:00,14.8,20.6,34
7/10/2021 16:15,14.8,20.9,34
7/10/2021 16:30,14.8,21.3,34
7/10/2021 16:45,14.5,21.3,34
7/10/2021 17:00,14.5,20.9,34
7/10/2021 17:15,14.1,19.9,34
7/10/2021 17:30,14.1,18.8,34
7/10/2021 17:45,14.1,18.2,33
7/10/2021 18:00,13.8,17.5,34
7/10/2021 18:15,13.8,16.8,34
7/10/2021 18:30,13.5,16.1,35
7/10/2021 18:45,13.5,15.8,34
7/10/2021 19:00,13.5,15.1,34
7/10/2021 19:15,13.1,14.8,35
7/10/2021 19:30,13.1,14.1,35
7/10/2021 19:45,12.8,13.5,35
7/10/2021 20:00,12.8,12.8,35
7/10/2021 20:15,12.5,12.1,35
7/10/2021 20:30,12.5,11.8,35
7/10/2021 20:45,12.1,11.2,34
7/10/2021 21:00,12.1,10.8,35
7/10/2021 21:15,11.8,10.2,35
7/10/2021 21:30,11.8,9.8,35
7/10/2021 21:45,11.5,9.5,35
7/10/2021 22:00,11.5,9.2,35
7/10/2021 22:15,11.2,8.9,36
7/10/2021 22:30,11.2,8.5,35
7/10/2021 22:45,11.2,8.2,35
7/10/2021 23:00,10.8,7.9,36
7/10/2021 23:15,10.8,7.9,36
7/10/2021 23:30,10.8,7.5,35
7/10/2021 23:45,10.5,7.2,36
7/11/2021 0:00,10.5,7.2,35
7/11/2021 0:15,10.5,6.9,35
7/11/2021 0:30,10.2,6.9,36
7/11/2021 0:45,10.2,6.5,36
7/11/2021 1:00,10.2,6.2,36
7/11/2021 1:15,9.8,6.2,36
7/11/2021 1:30,9.8,5.9,36
7/11/2021 1:45,9.8,5.6,36
7/11/2021 2:00,9.5,5.6,38
7/11/2021 2:15,9.5,5.2,36
7/11/2021 2:30,9.5,5.2,36
7/11/2021 2:45,9.2,4.9,37
7/11/2021 3:00,9.2,4.9,37
7/11/2021 3:15,9.2,4.9,36
7/11/2021 3:30,8.9,4.9,36
7/11/2021 3:45,8.9,4.9,36
7/11/2021 4:00,8.9,4.9,36
7/11/2021 4:15,8.9,4.9,36
7/11/2021 4:30,8.5,4.9,36
7/11/2021 4:45,8.5,5.2,37
7/11/2021 5:00,8.5,5.2,36
7/11/2021 5:15,8.5,5.2,37
7/11/2021 5:30,8.5,5.6,36
7/11/2021 5:45,8.5,5.9,36
7/11/2021 6:00,8.5,6.9,37
7/11/2021 6:15,8.9,8.2,36
7/11/2021 6:30,8.9,9.8,37
7/11/2021 6:45,9.2,11.8,37
7/11/2021 7:00,9.2,12.8,37
7/11/2021 7:15,9.5,13.1,37
7/11/2021 7:30,9.5,14.1,36
7/11/2021 7:45,9.5,16.1,36
7/11/2021 8:00,10.2,17.5,37
7/11/2021 8:15,10.2,17.1,37
7/11/2021 8:30,9.8,16.8,36
7/11/2021 8:45,10.2,16.8,37
7/11/2021 9:00,10.2,17.5,37
7/11/2021 9:15,10.8,19.2,36
7/11/2021 9:30,11.2,20.2,36
7/11/2021 9:45,11.2,20.6,37
7/11/2021 10:00,11.5,20.9,37
7/11/2021 10:15,11.5,20.6,35
7/11/2021 10:30,12.1,21.6,35
7/11/2021 10:45,12.5,23.1,35
7/11/2021 11:00,12.8,23.8,36
7/11/2021 11:15,13.1,24.5,35
7/11/2021 11:30,13.1,24.5,35
7/11/2021 11:45,13.5,24.5,34
7/11/2021 12:00,13.8,24.5,34
7/11/2021 12:15,13.8,24.5,34
7/11/2021 12:30,14.1,24.5,34
7/11/2021 12:45,14.1,24.2,33
7/11/2021 13:00,14.5,24.2,33
7/11/2021 13:15,14.5,23.4,33
7/11/2021 13:30,14.5,23.1,33
7/11/2021 13:45,14.5,23.1,32
7/11/2021 14:00,14.5,23.4,32
7/11/2021 14:15,14.5,23.8,32
7/11/2021 14:30,14.5,24.2,32
7/11/2021 14:45,14.5,23.4,32
7/11/2021 15:00,14.5,22.7,32
7/11/2021 15:15,14.5,22.3,32
7/11/2021 15:30,14.5,22,31
7/11/2021 15:45,14.5,21.6,32
7/11/2021 16:00,14.5,21.6,32
7/11/2021 16:15,14.1,22.3,31
7/11/2021 16:30,14.1,22,33
7/11/2021 16:45,14.1,21.6,32
7/11/2021 17:00,13.8,21.3,32
7/11/2021 17:15,13.8,20.2,31
7/11/2021 17:30,13.8,19.5,31
7/11/2021 17:45,13.8,19.2,32
7/11/2021 18:00,13.5,18.5,31
7/11/2021 18:15,13.5,18.2,33
7/11/2021 18:30,13.5,17.5,32
7/11/2021 18:45,13.5,17.1,32
7/11/2021 19:00,13.1,16.5,32
7/11/2021 19:15,13.1,15.8,32
7/11/2021 19:30,12.8,15.5,33
7/11/2021 19:45,12.8,14.5,33
7/11/2021 20:00,12.5,13.5,33
7/11/2021 20:15,12.5,12.8,33
7/11/2021 20:30,12.1,12.1,33
7/11/2021 20:45,11.8,11.5,33
7/11/2021 21:00,11.8,11.2,32
7/11/2021 21:15,11.8,10.5,34
7/11/2021 21:30,11.5,10.5,33
7/11/2021 21:45,11.5,10.2,33
7/11/2021 22:00,11.5,9.8,34
7/11/2021 22:15,11.2,9.5,33
7/11/2021 22:30,11.2,9.5,34
7/11/2021 22:45,11.2,9.2,34
7/11/2021 23:00,10.8,8.9,34
7/11/2021 23:15,10.8,8.5,34
7/11/2021 23:30,10.5,8.2,34
7/11/2021 23:45,10.5,7.9,34
7/12/2021 0:00,10.5,7.9,34
7/12/2021 0:15,10.2,7.5,33
7/12/2021 0:30,10.2,7.5,34
7/12/2021 0:45,10.2,7.5,34
7/12/2021 1:00,9.8,7.5,34
7/12/2021 1:15,9.8,7.2,34
7/12/2021 1:30,9.8,7.2,34
7/12/2021 1:45,9.5,6.9,34
7/12/2021 2:00,9.5,6.9,34
7/12/2021 2:15,9.5,6.9,34
7/12/2021 2:30,9.5,6.9,34
7/12/2021 2:45,9.2,6.5,34
7/12/2021 3:00,9.2,6.5,35
7/12/2021 3:15,9.2,6.5,34
7/12/2021 3:30,9.2,6.5,35
7/12/2021 3:45,8.9,6.2,34
7/12/2021 4:00,8.9,6.2,34
7/12/2021 4:15,8.9,6.2,34
7/12/2021 4:30,8.9,6.2,35
7/12/2021 4:45,8.5,5.9,34
7/12/2021 5:00,8.5,5.9,35
7/12/2021 5:15,8.5,5.9,35
7/12/2021 5:30,8.5,6.2,34
7/12/2021 5:45,8.5,6.5,35
7/12/2021 6:00,8.5,7.2,35
7/12/2021 6:15,8.9,8.2,34
7/12/2021 6:30,8.9,9.5,35
7/12/2021 6:45,9.2,10.8,35
7/12/2021 7:00,9.2,11.8,35
7/12/2021 7:15,9.2,12.5,34
7/12/2021 7:30,9.5,13.5,35
7/12/2021 7:45,9.5,15.1,35
7/12/2021 8:00,10.2,16.8,35
7/12/2021 8:15,10.2,17.1,36
7/12/2021 8:30,10.2,17.5,36
7/12/2021 8:45,10.2,17.8,35
7/12/2021 9:00,10.5,18.8,35
7/12/2021 9:15,10.8,20.6,37
7/12/2021 9:30,11.2,22,35
7/12/2021 9:45,11.2,22.3,34
7/12/2021 10:00,11.5,23.1,34
7/12/2021 10:15,11.8,23.1,34
7/12/2021 10:30,12.1,24.2,34
7/12/2021 10:45,12.5,25.3,34
7/12/2021 11:00,12.8,26.4,34
7/12/2021 11:15,13.1,27.5,35
7/12/2021 11:30,13.5,27.9,34
7/12/2021 11:45,13.5,27.2,33
7/12/2021 12:00,13.1,25.6,33
7/12/2021 12:15,13.5,24.9,32
7/12/2021 12:30,13.5,25.3,32
7/12/2021 12:45,13.5,24.9,32
7/12/2021 13:00,13.5,24.2,32
7/12/2021 13:15,13.5,23.4,32
7/12/2021 13:30,13.5,23.1,32
7/12/2021 13:45,13.5,23.1,31
7/12/2021 14:00,13.5,23.4,31
7/12/2021 14:15,13.5,23.8,32
7/12/2021 14:30,13.5,23.4,31
7/12/2021 14:45,13.5,22.7,31
7/12/2021 15:00,13.5,22,31
7/12/2021 15:15,13.5,21.3,31
7/12/2021 15:30,13.1,20.6,31
7/12/2021 15:45,13.1,20.2,31
7/12/2021 16:00,13.1,20.2,30
7/12/2021 16:15,13.1,19.9,32
7/12/2021 16:30,13.1,20.2,31
7/12/2021 16:45,13.1,20.6,31
7/12/2021 17:00,13.1,20.6,32
7/12/2021 17:15,13.1,20.2,31
7/12/2021 17:30,13.1,19.5,31
7/12/2021 17:45,13.1,18.8,31
7/12/2021 18:00,12.8,18.2,31
7/12/2021 18:15,12.8,17.8,31
7/12/2021 18:30,12.8,17.8,32
7/12/2021 18:45,12.8,17.5,31
7/12/2021 19:00,12.5,17.5,31
7/12/2021 19:15,12.5,16.8,32
7/12/2021 19:30,12.1,15.8,31
7/12/2021 19:45,12.1,14.8,32
7/12/2021 20:00,11.8,14.1,32
7/12/2021 20:15,11.8,13.5,32
7/12/2021 20:30,11.8,13.1,32
7/12/2021 20:45,11.8,13.1,32
7/12/2021 21:00,11.8,13.1,32
7/12/2021 21:15,11.8,13.5,32
7/12/2021 21:30,11.8,13.8,32
7/12/2021 21:45,11.5,13.8,32
7/12/2021 22:00,11.5,13.5,32
7/12/2021 22:15,11.5,13.5,32
7/12/2021 22:30,11.2,13.1,32
7/12/2021 22:45,11.2,12.5,32
7/12/2021 23:00,11.2,12.1,33
7/12/2021 23:15,10.8,12.1,33
7/12/2021 23:30,10.8,11.8,32
7/12/2021 23:45,10.8,11.8,32
7/13/2021 0:00,10.8,11.8,32
7/13/2021 0:15,10.8,11.8,33
7/13/2021 0:30,10.8,11.5,33
7/13/2021 0:45,10.8,11.5,32
7/13/2021 1:00,10.5,11.2,33
7/13/2021 1:15,10.5,10.8,33
7/13/2021 1:30,10.5,10.5,33
7/13/2021 1:45,10.2,10.2,33
7/13/2021 2:00,10.2,9.8,33
7/13/2021 2:15,10.2,9.8,33
7/13/2021 2:30,10.2,9.8,33
7/13/2021 2:45,10.2,10.2,33
7/13/2021 3:00,10.2,10.2,33
7/13/2021 3:15,9.8,10.2,33
7/13/2021 3:30,9.8,9.8,33
7/13/2021 3:45,9.8,9.8,33
7/13/2021 4:00,9.8,10.2,34
7/13/2021 4:15,9.8,10.8,34
7/13/2021 4:30,9.8,11.5,33
7/13/2021 4:45,9.8,11.2,34
7/13/2021 5:00,9.8,10.8,33
7/13/2021 5:15,9.5,10.2,33
7/13/2021 5:30,9.5,10.2,33
